channel_title,category_id,category_name,publish_day,publish_month,publish_season,publish_hour_category,title_sentiment_label,description_sentiment_label,tags_sentiment_label,len_title,desc_len,No_tags,has_tags,is_weekend_publish_day,publish_hour,title_sentiment,description_sentiment,tags_sentiment,channel_avg_views,channel_median_views,channel_video_count,channel_historical_avg,views,views_log,views_category
The Voice India Kids,24,Entertainment,Saturday,November,Fall,Evening,Positive,Positive,Neutral,92,533,12,1,1,19,0.16666666666666666,0.3574074074074074,0.0,231837.08955223882,177781.0,67,725835.0,755543,13.535193298575512,High
The Voice India Kids,24,Entertainment,Saturday,November,Fall,Evening,Positive,Positive,Neutral,92,1351,12,1,1,19,0.16666666666666666,0.2656182359307359,0.0,231837.08955223882,177781.0,67,740689.0,662199,13.403322904095283,High
The Voice India Kids,24,Entertainment,Saturday,November,Fall,Evening,Positive,Positive,Neutral,92,1351,12,1,1,19,0.16666666666666666,0.2656182359307359,0.0,231837.08955223882,177781.0,67,714525.6666666666,472413,13.065610998767987,Medium
RKD Digital,24,Entertainment,Saturday,November,Fall,Evening,Positive,Positive,Positive,97,1466,13,1,1,19,0.24318181818181817,0.17164502164502166,0.3287878787878788,5080058.85,2745840.0,20,307836.0,3417271,15.044353129919408,High
RKD Digital,24,Entertainment,Saturday,November,Fall,Evening,Positive,Positive,Positive,97,1466,13,1,1,19,0.24318181818181817,0.17164502164502166,0.3287878787878788,5080058.85,2745840.0,20,3417271.0,2294242,14.645913499570579,High
RKD Digital,24,Entertainment,Saturday,November,Fall,Evening,Positive,Positive,Positive,97,1466,13,1,1,19,0.24318181818181817,0.17164502164502166,0.3287878787878788,5080058.85,2745840.0,20,2855756.5,3645728,15.109066903427562,High
RKD Digital,24,Entertainment,Saturday,November,Fall,Evening,Positive,Positive,Positive,97,1466,13,1,1,19,0.24318181818181817,0.17164502164502166,0.3287878787878788,5080058.85,2745840.0,20,3119080.3333333335,3031998,14.924732695929041,High
zeetvtelugu,24,Entertainment,Sunday,November,Fall,Night,Neutral,Positive,Positive,60,1299,10,1,1,2,0.0,0.21585081585081584,0.175,175516.72486772487,151340.0,189,307836.0,141759,11.861890765838908,Low
zeemarathi,24,Entertainment,Sunday,November,Fall,Night,Neutral,Positive,Positive,79,766,10,1,1,2,0.0,0.32499999999999996,0.175,145603.15706806284,107763.0,191,307836.0,78447,11.270191263891014,Low
Malayalam Muzik247,10,Music,Sunday,November,Fall,Night,Neutral,Positive,Positive,76,1859,14,1,1,4,0.0,0.17815656565656568,0.23333333333333334,165444.0357142857,164879.5,28,307836.0,42923,10.667186389047018,Low
Bollywood Sins,24,Entertainment,Sunday,November,Fall,Night,Neutral,Neutral,Neutral,96,1723,22,1,1,4,-0.07500000000000001,-0.027083333333333348,0.012244897959183662,156063.0,156063.0,1,307836.0,156063,11.95802145850978,Low
DREAMS N BEYOND,1,Film & Animation,Sunday,November,Fall,Night,Neutral,Positive,Neutral,86,394,21,1,1,4,-0.03571428571428571,0.1011904761904762,-0.02272727272727272,164372.0,130957.5,14,307836.0,321020,12.67926182053307,Medium
Mana Telugu,22,People & Blogs,Sunday,November,Fall,Night,Neutral,Positive,Positive,82,107,31,1,1,4,0.0,0.5,0.43673469387755104,86125.42857142857,56369.5,70,307836.0,97260,11.485153365624024,Low
DREAMS N BEYOND,1,Film & Animation,Sunday,November,Fall,Night,Neutral,Positive,Neutral,86,394,21,1,1,4,-0.03571428571428571,0.1011904761904762,-0.02272727272727272,164372.0,130957.5,14,321020.0,249423,12.426909538552461,Medium
Mana Telugu,22,People & Blogs,Sunday,November,Fall,Night,Neutral,Positive,Positive,82,107,31,1,1,4,0.0,0.5,0.43673469387755104,86125.42857142857,56369.5,70,97260.0,65054,11.082988344937576,Low
DREAMS N BEYOND,1,Film & Animation,Sunday,November,Fall,Night,Neutral,Positive,Neutral,86,394,21,1,1,4,-0.03571428571428571,0.1011904761904762,-0.02272727272727272,164372.0,130957.5,14,285221.5,300412,12.612913473568243,Medium
Jump Cuts,24,Entertainment,Sunday,November,Fall,Night,Positive,Positive,Positive,34,477,23,1,1,4,0.11818181818181818,0.5333333333333333,0.1621212121212121,738485.7121212122,810380.5,66,307836.0,1206433,14.003179458862567,High
Jump Cuts,24,Entertainment,Sunday,November,Fall,Night,Positive,Positive,Positive,34,477,23,1,1,4,0.11818181818181818,0.5333333333333333,0.1621212121212121,738485.7121212122,810380.5,66,1206433.0,1110169,13.920023714714922,High
Jump Cuts,24,Entertainment,Sunday,November,Fall,Night,Positive,Positive,Positive,34,477,23,1,1,4,0.11818181818181818,0.5333333333333333,0.1621212121212121,738485.7121212122,810380.5,66,1158301.0,1169578,13.9721544129601,High
Jump Cuts,24,Entertainment,Sunday,November,Fall,Night,Positive,Positive,Positive,34,477,23,1,1,4,0.11818181818181818,0.5333333333333333,0.1621212121212121,738485.7121212122,810380.5,66,1162060.0,969030,13.784051882105244,High
TOP 10 STAR,27,Education,Sunday,November,Fall,Night,Positive,Neutral,Positive,66,2234,22,1,1,4,0.125,-1.261617073437678e-18,0.1642857142857143,403267.9090909091,363685.0,11,307836.0,103975,11.551915382261424,Low
Mazhavil Manorama,24,Entertainment,Sunday,November,Fall,Night,Neutral,Neutral,Neutral,68,78,5,1,1,5,0.0,0.0,0.0,359444.6909090909,273511.0,220,307836.0,96306,11.475296284656404,Low
Aaj Tak,25,News & Politics,Sunday,November,Fall,Night,Neutral,Positive,Positive,82,1136,34,1,1,5,0.0,0.5313492063492063,0.5,508977.36805555556,280417.0,144,307836.0,60541,11.011092618039283,Low
SeeKen,27,Education,Sunday,November,Fall,Morning,Neutral,Positive,Positive,48,1600,25,1,1,6,0.0,0.24488636363636368,0.25666666666666665,153587.52631578947,117138.0,57,307836.0,103239,11.54481165383255,Low
SeeKen,27,Education,Sunday,November,Fall,Morning,Neutral,Positive,Positive,48,1600,25,1,1,6,0.0,0.24488636363636368,0.25666666666666665,153587.52631578947,117138.0,57,103239.0,132731,11.796087336690254,Low
Eruma Saani,23,Comedy,Sunday,November,Fall,Morning,Neutral,Positive,Neutral,30,263,20,1,1,7,0.0,0.11944444444444445,0.0,970688.0,1043606.0,39,307836.0,1549965,14.253743553170972,High
Eruma Saani,23,Comedy,Sunday,November,Fall,Morning,Neutral,Positive,Neutral,30,263,20,1,1,7,0.0,0.11944444444444445,0.0,970688.0,1043606.0,39,1549965.0,1798367,14.402390144928894,High
Eruma Saani,23,Comedy,Sunday,November,Fall,Morning,Neutral,Positive,Neutral,30,263,20,1,1,7,0.0,0.11944444444444445,0.0,970688.0,1043606.0,39,1674166.0,1242680,14.032781700387753,High
Eruma Saani,23,Comedy,Sunday,November,Fall,Morning,Neutral,Positive,Neutral,30,263,20,1,1,7,0.0,0.11944444444444445,0.0,970688.0,1043606.0,39,1530337.3333333333,1697241,14.34451513864564,High
SUNDAY SUSPENSE,24,Entertainment,Sunday,November,Fall,Morning,Positive,Positive,Positive,70,70,7,1,1,7,0.13636363636363635,0.13636363636363635,0.13636363636363635,26664.875,27196.5,8,307836.0,26675,10.191519563752196,Low
Warangal Diaries,23,Comedy,Sunday,November,Fall,Morning,Positive,Positive,Positive,66,1647,24,1,1,7,0.25,0.20558712121212122,0.29292929292929293,121500.91780821918,107788.0,73,307836.0,68808,11.139089829319524,Low
ZEE 24 TAAS,25,News & Politics,Sunday,November,Fall,Morning,Neutral,Negative,Neutral,34,68,22,1,1,8,0.0,-0.7,0.0,285495.9207920792,211872.0,101,307836.0,37616,10.535211354858648,Low
political bench,25,News & Politics,Sunday,November,Fall,Morning,Neutral,Neutral,Neutral,75,96,5,1,1,8,0.0,0.0,0.0,77671.71428571429,66463.0,7,307836.0,66463,11.104415726675839,Low
Brijnaari Sumi,22,People & Blogs,Sunday,November,Fall,Morning,Neutral,Neutral,Neutral,126,446,1,1,1,9,0.0,0.0,0.0,125553.16417910448,97477.0,67,307836.0,109594,11.604547032017452,Low
Black Sheep,24,Entertainment,Sunday,November,Fall,Morning,Negative,Positive,Neutral,89,552,9,1,1,10,-0.15833333333333333,0.25696969696969696,-0.005555555555555554,233401.203125,203022.5,192,307836.0,90034,11.407953762603606,Low
Daily Post Punjabi,25,News & Politics,Sunday,November,Fall,Morning,Negative,Positive,Neutral,82,475,6,1,1,10,-0.1625,0.19583333333333333,0.0,110223.1081081081,98991.0,37,307836.0,42032,10.646210303039341,Low
Daily Post Punjabi,25,News & Politics,Sunday,November,Fall,Morning,Negative,Positive,Neutral,82,475,6,1,1,10,-0.1625,0.19583333333333333,0.0,110223.1081081081,98991.0,37,42032.0,61942,11.033969886322664,Low
VS RECORDS,10,Music,Sunday,November,Fall,Morning,Positive,Positive,Positive,88,2387,25,1,1,10,0.5,0.30999999999999994,0.203030303030303,366312.90476190473,238152.0,21,307836.0,836006,13.636392265237525,High
VS RECORDS,10,Music,Sunday,November,Fall,Morning,Positive,Positive,Positive,88,2387,25,1,1,10,0.5,0.30999999999999994,0.203030303030303,366312.90476190473,238152.0,21,836006.0,963491,13.778319463740333,High
VS RECORDS,10,Music,Sunday,November,Fall,Morning,Positive,Positive,Positive,88,2387,25,1,1,10,0.5,0.30999999999999994,0.203030303030303,366312.90476190473,238152.0,21,899748.5,911853,13.723235168521764,High
AstroMitram,22,People & Blogs,Sunday,November,Fall,Morning,Positive,Positive,Positive,123,634,9,1,1,10,0.28125,0.5,0.5,148205.75362318842,76775.0,69,307836.0,97522,11.487843526602411,Low
Malayalam News Time,22,People & Blogs,Sunday,November,Fall,Morning,Negative,Negative,Neutral,118,118,1,1,1,11,-0.35,-0.35,0.0,330709.82608695654,236158.0,46,307836.0,197122,12.191583178367326,Medium
Malayalam News Time,22,People & Blogs,Sunday,November,Fall,Morning,Negative,Negative,Neutral,118,118,1,1,1,11,-0.35,-0.35,0.0,330709.82608695654,236158.0,46,197122.0,240162,12.389073138461487,Medium
Sheorans,24,Entertainment,Sunday,November,Fall,Morning,Negative,Positive,Positive,37,244,21,1,1,11,-0.125,0.1875,0.14141414141414138,184579.38095238095,172323.0,21,307836.0,378046,12.842773805496657,Medium
Sheorans,24,Entertainment,Sunday,November,Fall,Morning,Negative,Positive,Positive,37,244,21,1,1,11,-0.125,0.1875,0.14141414141414138,184579.38095238095,172323.0,21,378046.0,204351,12.227599276074454,Medium
Sheorans,24,Entertainment,Sunday,November,Fall,Morning,Negative,Positive,Positive,37,244,21,1,1,11,-0.125,0.1875,0.14141414141414138,184579.38095238095,172323.0,21,291198.5,321291,12.68010564594554,Medium
Ankur Narula Ministries,29,Nonprofits & Activism,Sunday,November,Fall,Afternoon,Positive,Positive,Neutral,64,206,1,1,1,12,0.13636363636363635,0.13636363636363635,0.0,21105.823529411766,18664.0,17,307836.0,17726,9.782844180013784,Low
News Nation,25,News & Politics,Sunday,November,Fall,Afternoon,Neutral,Positive,Positive,94,874,16,1,1,12,0.0,0.17946428571428572,0.2556818181818182,205992.25,199104.5,16,307836.0,36875,10.515316211918485,Low
Lokdhun Punjabi,1,Film & Animation,Sunday,November,Fall,Afternoon,Positive,Positive,Positive,81,920,15,1,1,12,0.5,0.35953282828282823,0.2979797979797979,2186152.5368421054,1713319.0,95,307836.0,1651358,14.3171091432381,High
Lokdhun Punjabi,1,Film & Animation,Sunday,November,Fall,Afternoon,Positive,Positive,Positive,81,920,15,1,1,12,0.5,0.35953282828282823,0.2979797979797979,2186152.5368421054,1713319.0,95,1651358.0,2035734,14.526367491010447,High
Lokdhun Punjabi,1,Film & Animation,Sunday,November,Fall,Afternoon,Positive,Positive,Positive,81,920,15,1,1,12,0.5,0.35953282828282823,0.2979797979797979,2186152.5368421054,1713319.0,95,1843546.0,1096327,13.907476971790734,High
TroubleSeekerTeam,23,Comedy,Sunday,November,Fall,Afternoon,Neutral,Neutral,Positive,68,201,30,1,1,13,0.0,0.0,0.5386363636363637,365189.6769230769,324693.0,65,307836.0,343905,12.74812364320041,Medium
TroubleSeekerTeam,23,Comedy,Sunday,November,Fall,Afternoon,Neutral,Neutral,Positive,68,201,30,1,1,13,0.0,0.0,0.5386363636363637,365189.6769230769,324693.0,65,343905.0,300913,12.614579788621196,Medium
TroubleSeekerTeam,23,Comedy,Sunday,November,Fall,Afternoon,Neutral,Neutral,Positive,68,201,30,1,1,13,0.0,0.0,0.5386363636363637,365189.6769230769,324693.0,65,322409.0,209599,12.252956231429025,Medium
TroubleSeekerTeam,23,Comedy,Sunday,November,Fall,Afternoon,Neutral,Neutral,Positive,68,201,30,1,1,13,0.0,0.0,0.5386363636363637,365189.6769230769,324693.0,65,284805.6666666667,365858,12.810003292255598,Medium
First Show,24,Entertainment,Sunday,November,Fall,Afternoon,Neutral,Neutral,Neutral,82,82,14,1,1,13,0.0,0.0,0.0,245186.87394957984,124943.0,119,307836.0,35431,10.475370645603034,Low
Modi again in 2019,25,News & Politics,Sunday,November,Fall,Afternoon,Neutral,Positive,Neutral,77,71,1,1,1,14,0.05000000000000002,0.525,0.0,179443.5,176575.0,4,307836.0,69459,11.148506326298065,Low
The RawKnee Show,23,Comedy,Sunday,November,Fall,Afternoon,Neutral,Neutral,Neutral,45,1093,22,1,1,14,0.0,-0.05267857142857143,0.1,72231.92857142857,60173.5,14,307836.0,71786,11.181458680147426,Low
Cinema Politics,25,News & Politics,Sunday,November,Fall,Afternoon,Neutral,Positive,Positive,93,353,30,1,1,14,0.0,0.5523809523809524,0.3181818181818181,129584.8947368421,105546.0,19,307836.0,47328,10.76487849442862,Low
NTV Telugu,25,News & Politics,Sunday,November,Fall,Afternoon,Neutral,Positive,Positive,87,536,13,1,1,14,0.0,0.4916666666666667,0.13636363636363635,351386.2358490566,213524.5,106,307836.0,88114,11.38639805849847,Low
NTV Telugu,25,News & Politics,Sunday,November,Fall,Afternoon,Neutral,Positive,Positive,87,536,13,1,1,14,0.0,0.4916666666666667,0.13636363636363635,351386.2358490566,213524.5,106,88114.0,75834,11.236315206485497,Low
asianetnews,25,News & Politics,Sunday,November,Fall,Afternoon,Neutral,Positive,Positive,58,571,8,1,1,14,0.0,0.42727272727272725,0.37878787878787873,192170.76,170867.0,50,307836.0,66231,11.100919008818641,Low
Troom Troom,26,Howto & Style,Sunday,November,Fall,Afternoon,Negative,Positive,Positive,62,2481,20,1,1,15,-0.25,0.1563494318181818,0.125,2567817.846153846,1947765.0,78,307836.0,3897195,15.175767878154884,High
Troom Troom,26,Howto & Style,Sunday,November,Fall,Afternoon,Negative,Positive,Positive,62,2481,20,1,1,15,-0.25,0.1563494318181818,0.125,2567817.846153846,1947765.0,78,3897195.0,3153224,14.963936296590095,High
Hindi Khabar,25,News & Politics,Sunday,November,Fall,Afternoon,Neutral,Positive,Neutral,51,510,15,1,1,15,0.0,0.2142857142857143,0.0,126839.28571428571,143751.0,7,307836.0,144742,11.882715035025827,Low
Hindi Khabar,25,News & Politics,Sunday,November,Fall,Afternoon,Neutral,Positive,Neutral,51,510,15,1,1,15,0.0,0.2142857142857143,0.0,126839.28571428571,143751.0,7,144742.0,85432,11.35548772199872,Low
Hindi Khabar,25,News & Politics,Sunday,November,Fall,Afternoon,Neutral,Positive,Neutral,51,510,15,1,1,15,0.0,0.2142857142857143,0.0,126839.28571428571,143751.0,7,115087.0,159691,11.98100223902225,Low
JOBY VAYALUNKAL,1,Film & Animation,Sunday,November,Fall,Afternoon,Positive,Positive,Neutral,74,217,1,1,1,15,0.43333333333333335,0.43333333333333335,0.0,52187.666666666664,62274.0,3,307836.0,14480,9.580592724328602,Low
TFPC,24,Entertainment,Sunday,November,Fall,Afternoon,Positive,Positive,Positive,58,482,14,1,1,15,0.5,0.5,0.5,272274.04761904763,233824.0,42,307836.0,680789,13.431009167531778,High
TFPC,24,Entertainment,Sunday,November,Fall,Afternoon,Positive,Positive,Positive,58,482,14,1,1,15,0.5,0.5,0.5,272274.04761904763,233824.0,42,680789.0,473988,13.068939393656878,Medium
TFPC,24,Entertainment,Sunday,November,Fall,Afternoon,Positive,Positive,Positive,58,482,14,1,1,15,0.5,0.5,0.5,272274.04761904763,233824.0,42,577388.5,772324,13.557160724873778,High
TFPC,24,Entertainment,Sunday,November,Fall,Afternoon,Positive,Positive,Positive,58,482,14,1,1,15,0.5,0.5,0.5,272274.04761904763,233824.0,42,642367.0,748053,13.52523044686423,High
Film Jalsa,24,Entertainment,Sunday,November,Fall,Afternoon,Positive,Positive,Positive,95,327,16,1,1,15,0.3,0.3,0.3121212121212121,291852.94444444444,183089.0,18,307836.0,16825,9.73068058811076,Low
TV9 Telugu,19,Travel & Events,Sunday,November,Fall,Afternoon,Neutral,Positive,Neutral,49,480,3,1,1,16,0.0,0.13636363636363635,0.0,433697.53529411764,275990.5,170,307836.0,202954,12.22073955857357,Medium
TV9 Telugu,19,Travel & Events,Sunday,November,Fall,Afternoon,Neutral,Positive,Neutral,49,480,3,1,1,16,0.0,0.13636363636363635,0.0,433697.53529411764,275990.5,170,202954.0,176472,12.080923169149447,Medium
TV9 Telugu,19,Travel & Events,Sunday,November,Fall,Afternoon,Neutral,Positive,Neutral,49,480,3,1,1,16,0.0,0.13636363636363635,0.0,433697.53529411764,275990.5,170,189713.0,207797,12.24432173296187,Medium
ETV Telangana,25,News & Politics,Sunday,November,Fall,Afternoon,Neutral,Positive,Positive,61,604,35,1,1,16,0.0,0.640625,0.3181818181818181,186854.57142857142,139793.0,28,307836.0,24276,10.097284679055107,Low
Amaravathi Media,25,News & Politics,Sunday,November,Fall,Afternoon,Positive,Positive,Positive,99,325,17,1,1,16,0.2130681818181818,0.65,0.4285714285714286,133307.14285714287,83969.0,7,307836.0,50914,10.837912854605765,Low
News Mantra,24,Entertainment,Sunday,November,Fall,Afternoon,Positive,Positive,Neutral,103,571,4,1,1,17,0.3,0.3142857142857142,0.0,445780.57692307694,359432.0,26,307836.0,254300,12.44627388376583,Medium
News Mantra,24,Entertainment,Sunday,November,Fall,Afternoon,Positive,Positive,Neutral,103,571,4,1,1,17,0.3,0.3142857142857142,0.0,445780.57692307694,359432.0,26,254300.0,302706,12.620520619948902,Medium
Shri Devkinandan Thakur Ji,22,People & Blogs,Sunday,November,Fall,Afternoon,Neutral,Positive,Neutral,38,805,1,1,1,17,0.0,0.5,0.0,42868.204545454544,36972.0,88,307836.0,20086,9.907828118634548,Low
TellyMasala,24,Entertainment,Sunday,November,Fall,Afternoon,Negative,Negative,Positive,78,99,23,1,1,17,-0.6,-0.6,0.34,369191.5306122449,245461.0,49,307836.0,632747,13.35782751759637,High
TellyMasala,24,Entertainment,Sunday,November,Fall,Afternoon,Negative,Neutral,Positive,78,488,23,1,1,17,-0.6,-0.04999999999999999,0.34,369191.5306122449,245461.0,49,632747.0,910846,13.722130214826718,High
TellyMasala,24,Entertainment,Sunday,November,Fall,Afternoon,Negative,Neutral,Positive,78,488,23,1,1,17,-0.6,-0.04999999999999999,0.34,369191.5306122449,245461.0,49,771796.5,1050556,13.864831057671427,High
BookMyTV,24,Entertainment,Sunday,November,Fall,Evening,Negative,Positive,Positive,74,508,24,1,1,18,-0.5,0.35,0.39999999999999997,354850.0,169945.0,30,307836.0,150806,11.923756152576804,Low
nigahiga,24,Entertainment,Sunday,November,Fall,Evening,Neutral,Positive,Negative,24,636,14,1,1,18,0.0,0.4590909090909091,-0.3499999999999999,2912680.3,2587518.5,30,307836.0,2095731,14.555413453652532,High
nigahiga,24,Entertainment,Sunday,November,Fall,Evening,Neutral,Positive,Negative,24,636,14,1,1,18,0.0,0.4590909090909091,-0.3499999999999999,2912680.3,2587518.5,30,2095731.0,2509626,14.735644694487375,High
SOUTH FDFS,22,People & Blogs,Sunday,November,Fall,Evening,Positive,Positive,Positive,62,874,37,1,1,18,0.2,0.3357954545454545,0.3181818181818182,349443.65,208085.5,20,307836.0,57224,10.954746144820767,Low
SOUTH FDFS,22,People & Blogs,Sunday,November,Fall,Evening,Positive,Positive,Positive,62,874,37,1,1,18,0.2,0.3357954545454545,0.3181818181818182,349443.65,208085.5,20,57224.0,36092,10.493854219701634,Low
SOUTH FDFS,22,People & Blogs,Sunday,November,Fall,Evening,Positive,Positive,Positive,62,874,37,1,1,18,0.2,0.3357954545454545,0.3181818181818182,349443.65,208085.5,20,46658.0,81301,11.305925895479323,Low
OneVision Telugu,24,Entertainment,Sunday,November,Fall,Evening,Neutral,Positive,Neutral,78,544,6,1,1,18,0.0,0.4,0.0,10327.5,10327.5,2,307836.0,13530,9.512738628263644,Low
OneVision Telugu,24,Entertainment,Sunday,November,Fall,Evening,Neutral,Positive,Neutral,78,544,6,1,1,18,0.0,0.4,0.0,10327.5,10327.5,2,13530.0,7125,8.871505346165781,Low
